"","label","X","SA.axis_rank","GAM.age.Fvalue","GAM.age.pvalue","GAM.age.AdjRsq","Anova.age.pvalue","age.onsetchange","age.peakchange","maxage.BNC.increase","age.maturation","significant","Anova.age.pvalue.fdr","significant.fdr"
"128","Networks_RH_SomMotB_S2_3",128,82,21.2889235906606,0,0.0929407596894004,5.67986332861103e-10,6,6.68341708115578,21.9999999,21.9999999,TRUE,8.11409046944433e-09,1
"129","Networks_RH_SomMotB_S2_4",129,49,21.9378916989781,0,0.0959116763069047,2.96820978697617e-10,10.9045225824121,21.7587938713568,21.9999999,21.9999999,TRUE,5.93641957395234e-09,1
"130","Networks_RH_SomMotB_Cent_1",130,26,23.8358019973096,0,0.103696609287666,4.44879732882499e-11,9.21608038190955,21.5577888474874,21.9999999,21.9999999,TRUE,9.88621628627775e-10,1
"131","Networks_RH_DorsAttnA_TempOcc_1",131,102,2.81777367718717,0.0609492371593432,0.00859591743406529,0.0597387931907362,6,6.20100502386935,14.2814069834171,14.2814069834171,FALSE,0.11062739479766,0
"132","Networks_RH_DorsAttnA_ParOcc_1",132,86,5.93588370380893,0.00288615217958266,0.0235637038957719,0.00264288618618621,6,6.24120602864322,15.3266331075377,15.3266331075377,TRUE,0.00734135051718392,1
"133","Networks_RH_DorsAttnA_SPL_1",133,51,4.99185554927728,0.00723118632800007,0.0191199104496398,0.00679304767825271,11.9497487065327,12.1105527256281,16.6130652603015,16.6130652603015,TRUE,0.0161739230434588,1
"134","Networks_RH_DorsAttnA_SPL_2",134,48,0.430079229356672,0.650763829722271,0.00288089643866918,0.650457557295368,NA,NA,NA,NA,FALSE,0.719271076541825,0
"135","Networks_RH_DorsAttnA_SPL_3",135,87,7.76473398697294,0.000493167347561774,0.031486604057878,0.00042444249097588,8.65326631507538,8.65326631507538,16.6934672698492,16.6934672698492,TRUE,0.00157200922583659,1
"136","Networks_RH_DorsAttnA_SPL_4",136,54,14.7301971739063,1.10792242696833e-06,0.065358434222484,4.00642110647447e-07,8.73366832462312,19.8291456422111,21.9999999,21.9999999,TRUE,2.58478781062869e-06,1
"137","Networks_RH_DorsAttnB_PostC_1",137,71,18.1638233259758,0,0.0787707210313082,1.29286053287126e-08,11.226130620603,21.9597988952261,21.9999999,21.9999999,TRUE,1.36090582407501e-07,1
"138","Networks_RH_DorsAttnB_PostC_2",138,64,14.8889793921388,9.65129910657225e-07,0.0653051106043709,3.41820685874263e-07,11.7889446874372,21.7989948761307,21.9999999,21.9999999,TRUE,2.33226101001925e-06,1
"139","Networks_RH_DorsAttnB_PostC_3",139,76,1.69470270543918,0.184996415078449,0.0035168044863616,0.183653816922003,NA,NA,NA,NA,FALSE,0.27617115326617,0
"140","Networks_RH_DorsAttnB_PostC_4",140,50,7.23501931423431,0.000821669035855899,0.0303690245221829,0.000720893327872139,11.7889446874372,18.5829144942211,18.623115498995,18.623115498995,TRUE,0.00248583906162807,1
"141","Networks_RH_DorsAttnB_FEF_1",141,83,13.7851105139721,1.79308351233587e-06,0.0568104594262109,1.03086675154568e-06,6,6.32160803819095,17.8190954035176,17.8190954035176,TRUE,6.24767728209503e-06,1
"142","Networks_RH_SalVentAttnA_ParOper_1",142,97,16.7106681676055,0,0.0689910401540351,5.52903011602684e-08,10.4221105251256,21.678391861809,21.9999999,21.9999999,TRUE,4.60752509668903e-07,1
"143","Networks_RH_SalVentAttnA_PrC_1",143,103,6.19682507863133,0.00224064862488632,0.0235835041061834,0.00203588402945648,12.5929647829146,20.3919597090452,20.3919597090452,20.3919597090452,TRUE,0.00616934554380752,1
"144","Networks_RH_SalVentAttnA_Ins_1",144,105,3.55533372866593,0.0294967630050408,0.0128266586595176,0.0285718372169053,12.7537688020101,14.4020099977387,16.0502511934673,16.0502511934673,TRUE,0.0565778954790204,0
